head,tail
64571,123633
64571,138495
64599,64903
64603,64604
64603,64605
64603,64606
64604,64605
64604,64606
64605,64606
64891,64892
64912,67534
64912,67902
64912,68646
64912,72220
64912,72400
64912,75434
64912,81535
64912,84860
64912,86618
64912,88706
64912,91435
64912,93213
64912,93225
64912,93235
64912,93241
64912,93354
64912,93362
64912,93410
64912,96446
64912,99651
64912,99757
64912,106899
64912,107438
64912,109754
64912,114554
64912,116394
64912,117250
64912,118809
64912,122427
64912,122476
64912,122773
64912,128196
64912,128385
64912,131352
64912,131354
64912,131359
64988,65007
65031,69106
65031,69543
65066,65254
65066,68209
65066,72376
65066,72762
65066,74375
65066,74735
65066,74761
65066,74765
65066,74786
65066,75105
65066,75152
65066,75205
65066,75656
65066,76068
65066,76312
65066,76476
65066,76851
65066,77014
65066,77111
65066,77847
65066,77862
65066,77988
65066,78867
65066,81252
65066,81471
65066,81675
65066,81682
65066,81885
65066,81901
65066,85162
65066,85290
65066,85910
65066,85915
65066,86362
65066,86369
65066,86618
65066,86646
65066,87088
65066,87099
65066,87844
65066,88683
65066,91633
65066,91953
65066,92728
65066,93686
65066,94062
65066,95298
65066,95914
65066,95919
65066,96873
65066,97728
65066,98106
65066,98319
65066,98320
65066,98931
65066,99133
65066,99156
65066,99764
65066,100526
65066,100784
65066,100811
65066,100817
65066,101156
65066,102667
65066,102868
65066,103126
65066,104976
65066,107017
65066,107173
65066,108105
65066,108109
65066,108630
65066,109754
65066,110342
65066,110582
65066,110694
65066,111084
65066,111660
65066,111798
65066,113148
65066,114312
65066,114443
65066,114554
65066,114599
65066,116110
65066,116158
65066,116353
65066,116868
65066,117250
65066,117600
65066,118165
65066,118236
65066,118641
65066,118715
65066,118809
65066,118874
65066,118889
65066,119209
65066,119298
65066,119315
65066,120656
65066,120670
65066,120903
65066,120908
65066,122285
65066,122476
65066,122773
65066,122995
65066,123016
65066,123028
65066,123043
65066,123091
65066,123946
65066,124257
65066,124482
65066,125146
65066,138646
65066,139466
65066,139632
65066,139910
65066,141606
65066,141820
65127,74160
65127,74162
65127,78544
65127,87181
65127,126892
65133,65254
65133,76851
65133,110342
65210,65228
65210,65229
65210,65230
65210,78485
65210,108981
65228,65229
65228,65230
65228,78485
65228,108981
65229,65230
65229,78485
65229,108981
65230,78485
65230,108981
65254,72762
65254,74375
65254,74786
65254,75152
65254,75656
65254,76068
65254,76312
65254,76476
65254,76851
65254,77014
65254,77111
65254,77988
65254,78867
65254,81471
65254,81675
65254,81682
65254,81885
65254,85162
65254,85290
65254,85910
65254,85915
65254,86646
65254,87088
65254,87099
65254,87844
65254,88683
65254,91633
65254,91953
65254,92728
65254,93686
65254,94062
65254,95298
65254,95914
65254,95919
65254,96873
65254,97728
65254,98106
65254,98319
65254,98320
65254,98931
65254,99133
65254,99156
65254,99764
65254,100526
65254,100784
65254,101156
65254,102667
65254,102868
65254,103126
65254,104976
65254,107017
65254,107173
65254,108105
65254,108109
65254,108630
65254,110342
65254,110582
65254,110694
65254,111660
65254,111798
65254,114312
65254,114443
65254,114599
65254,116110
65254,116158
65254,116868
65254,117250
65254,117600
65254,118165
65254,118236
65254,118641
65254,118715
65254,118809
65254,118874
65254,118889
65254,119209
65254,120903
65254,122476
65254,122773
65254,122995
65254,123016
65254,123028
65254,123043
65254,123091
65254,123946
65254,124257
65254,124482
65254,125146
65254,138646
65254,139466
65254,139632
65254,139910
65254,141606
65254,141820
65265,111216
65269,65590
65269,66461
65269,66772
65269,67405
65269,68209
65269,68325
65269,72376
65269,72762
65269,73616
65269,74197
65269,74735
65269,74761
65269,74764
65269,74765
65269,75656
65269,76068
65269,76451
65269,76458
65269,76524
65269,76737
65269,77014
65269,77111
65269,77847
65269,77862
65269,78461
65269,78583
65269,80361
65269,80889
65269,81824
65269,81901
65269,85107
65269,85162
65269,85290
65269,85508
65269,85516
65269,85527
65269,85618
65269,86323
65269,86331
65269,86362
65269,87099
65269,87844
65269,88669
65284,107017
65284,117600
65284,139632
65394,65395
65394,65410
65394,65411
65394,66696
65394,66698
65394,66703
65394,66704
65394,66705
65394,66706
65394,66707
65394,66708
65394,66709
65394,66711
65394,66712
65394,66713
65394,66714
65394,66715
65394,66716
65394,66717
65394,66718
65394,66719
65394,66720
65394,66722
65394,66723
65394,66724
65394,66725
65394,66726
65394,66728
65394,66729
65394,66730
65394,66731
65394,66733
65394,66734
65394,66736
65394,66737
65394,66738
65394,66739
65394,67546
65394,67547
65394,67548
65394,67549
65394,67550
65394,67551
65394,67552
65394,67553
65394,67554
65394,67556
65394,67557
65394,67558
65394,67559
65394,67560
65394,67561
65394,67562
65394,67563
65394,67564
65394,67565
65394,67566
65394,67568
65394,67569
65394,67570
65394,67575
65394,67601
65394,68715
65394,68724
65394,70686
65394,74009
65394,75557
65394,75575
65394,76154
65394,76166
65394,76239
65394,76245
65394,76255
65394,79309
65394,79368
65394,79386
65394,82570
65394,82578
65394,84617
65394,84682
65394,86686
65394,86770
65394,90311
65394,124835
65395,65410
65395,65411
65395,66696
65395,66698
65395,66703
65395,66704
65395,66705
65395,66706
65395,66707
65395,66708
65395,66709
65395,66711
65395,66712
65395,66713
65395,66714
65395,66715
65395,66716
65395,66717
65395,66718
65395,66719
65395,66720
65395,66722
65395,66723
65395,66724
65395,66725
65395,66726
65395,66728
65395,66729
65395,66730
65395,66731
65395,66733
65395,66734
65395,66736
65395,66737
65395,66738
65395,66739
65395,67546
65395,67547
65395,67548
65395,67549
65395,67550
65395,67551
65395,67552
65395,67553
65395,67554
65395,67556
65395,67557
65395,67558
65395,67559
65395,67560
65395,67561
65395,67562
65395,67563
65395,67564
65395,67565
65395,67566
65395,67568
65395,67569
65395,67570
65395,67575
65395,67601
65395,68715
65395,68724
65395,70686
65395,74009
65395,75557
65395,75575
65395,76154
65395,76166
65395,76239
65395,76245
65395,76255
65395,79309
65395,79368
65395,79386
65395,82570
65395,82578
65395,84617
65395,84682
65395,86686
65395,86770
65395,90311
65395,124835
65410,65411
65410,66696
65410,66698
65410,66703
65410,66704
65410,66705
65410,66706
65410,66707
65410,66708
65410,66709
65410,66711
65410,66712
65410,66713
65410,66714
65410,66715
65410,66716
65410,66717
65410,66718
65410,66719
65410,66720
65410,66722
65410,66723
65410,66724
65410,66725
65410,66726
65410,66728
65410,66729
65410,66730
65410,66731
65410,66733
65410,66734
65410,66736
65410,66737
65410,66738
65410,66739
65410,67546
65410,67547
65410,67548
65410,67549
65410,67550
65410,67551
65410,67552
65410,67553
65410,67554
65410,67556
65410,67557
65410,67558
65410,67559
65410,67560
65410,67561
65410,67562
65410,67563
65410,67564
65410,67565
65410,67566
65410,67568
65410,67569
65410,67570
65410,67575
65410,67601
65410,68715
65410,68724
65410,70686
65410,74009
65410,75557
65410,75575
65410,76154
65410,76166
65410,76239
65410,76245
65410,76255
65410,79309
65410,79368
65410,79386
65410,82570
65410,82578
65410,84617
65410,84682
65410,86686
65410,86770
65410,90311
65410,124835
65411,66696
65411,66698
65411,66703
65411,66704
65411,66705
65411,66706
65411,66707
65411,66708
65411,66709
65411,66711
65411,66712
65411,66713
65411,66714
65411,66715
65411,66716
65411,66717
65411,66718
65411,66719
65411,66720
65411,66722
65411,66723
65411,66724
65411,66725
65411,66726
65411,66728
65411,66729
65411,66730
65411,66731
65411,66733
65411,66734
65411,66736
65411,66737
65411,66738
65411,66739
65411,67546
65411,67547
65411,67548
65411,67549
65411,67550
65411,67551
65411,67552
65411,67553
65411,67554
65411,67556
65411,67557
65411,67558
65411,67559
65411,67560
65411,67561
65411,67562
65411,67563
65411,67564
65411,67565
65411,67566
65411,67568
65411,67569
65411,67570
65411,67575
65411,67601
65411,68715
65411,68724
65411,70686
65411,74009
65411,75557
65411,75575
65411,76154
65411,76166
65411,76239
65411,76245
65411,76255
65411,79309
65411,79368
65411,79386
65411,82570
65411,82578
65411,84617
65411,84682
65411,86686
65411,86770
65411,90311
65411,124835
65497,74440
65517,65563
65517,70817
65517,74420
65517,76373
65517,86957
65517,94237
65517,103211
65517,120627
65517,120670
65517,121008
65563,70817
65563,74420
65563,76373
65563,86957
65563,94237
65563,103211
65563,120627
65563,120670
65563,121008
65590,66461
65590,66772
65590,67405
65590,68209
65590,68325
65590,72376
65590,72762
65590,73616
65590,74197
65590,74735
65590,74761
65590,74764
65590,74765
65590,75656
65590,76068
65590,76451
65590,76458
65590,76524
65590,76737
65590,77014
65590,77111
65590,77847
65590,77862
65590,78461
65590,78583
65590,80361
65590,80889
65590,81824
65590,81901
65590,85107
65590,85162
65590,85290
65590,85508
65590,85516
65590,85527
65590,85618
65590,86323
65590,86331
65590,86362
65590,87099
65590,88669
65590,130524
65658,74251
65658,74262
65658,74271
65658,76737
65658,76787
65658,76822
65658,77804
65658,78829
65658,78830
65658,78831
65658,80763
65658,81409
65658,81453
65658,81464
65658,81623
65658,81632
65658,81788
65658,83592
65658,83843
65658,84617
65658,84682
65658,87701
65658,90051
65658,90116
65658,90120
65658,90150
65658,90970
65658,95109
65786,72274
65786,85095
65786,96099
65786,115098
65786,132478
65787,133781
65795,74561
65818,65819
65818,74652
65818,103696
65818,103769
65818,129268
65819,74652
65819,103696
65819,103769
65819,129268
65896,80860
65896,102195
65935,65936
65935,65937
65935,65938
65935,65939
65935,65940
65935,65941
65935,65942
65935,65965
65936,65937
65936,65938
65936,65939
65936,65940
65936,65941
65936,65942
65936,65965
65937,65938
65937,65939
65937,65940
65937,65941
65937,65942
65937,65965
65938,65939
65938,65940
65938,65941
65938,65942
65938,65965
65939,65940
65939,65941
65939,65942
65939,65965
65940,65941
65940,65942
65940,65965
65941,65942
65941,65965
65942,65965
66010,78297
66010,82711
66010,117344
66038,66040
66038,67339
66038,94389
66038,94390
66038,103540
66038,136345
66038,136609
66040,67339
66040,94389
66040,94390
66040,103540
66040,136345
66040,136609
66068,66107
66089,66091
66089,66092
66091,66092
66105,66106
66111,66112
66131,66132
66149,82038
66149,82056
66149,82063
66149,82097
66149,82122
66149,82134
66149,83996
66149,84022
66149,84064
66149,84083
66149,99059
66149,101254
66149,101293
66149,112247
66149,122837
66149,136058
66149,136103
66149,136147
66348,66369
66348,68959
66348,68980
66348,69082
66348,72644
66348,74989
66348,75028
66348,75656
66348,76524
66348,76750
66348,76755
66348,76851
66348,77166
66348,77182
66348,77240
66348,77260
66348,77274
66348,77295
66348,77306
66348,77307
66348,77469
66348,78978
66348,79005
66348,79013
66348,79041
66348,79046
66348,79091
66348,79105
66348,80142
66348,80149
66348,80170
66348,80205
66348,80225
66348,81469
66348,85339
66348,85377
66348,85394
66348,85432
66348,85435
66348,88009
66348,88081
66348,88084
66348,88141
66348,88142
66348,90706
66348,90715
66348,90717
66348,97197
66348,97203
66348,97255
66348,102383
66348,102400
66348,102462
66348,102465
66348,102466
66348,102479
66348,102496
66348,102516
66348,106450
66348,106519
66348,106540
66348,106555
66348,106570
66348,106576
66348,121612
66348,121651
66348,121654
66348,121673
66348,121701
66348,121802
66348,121860
66348,121883
66348,121931
66369,69082
66369,72644
66369,75656
66369,76524
66369,76750
66369,76755
66369,76851
66369,77166
66369,77182
66369,77274
66369,77295
66369,77306
66369,77307
66369,77469
66369,78978
66369,79005
66369,79013
66369,79105
66369,80142
66369,80170
66369,80205
66369,80225
66369,81469
66369,85339
66369,85377
66369,85394
66369,85432
66369,85435
66369,88009
66369,88081
66369,90706
66369,90715
66369,97197
66369,97203
66369,102465
66369,102466
66369,102479
66369,102516
66369,106450
66369,121612
66369,121673
66369,121701
66369,121802
66369,121883
66461,66475
66461,66476
66461,66518
66461,66519
66461,66772
66461,67287
66461,67405
66461,68209
66461,68325
66461,72376
66461,72762
66461,73616
66461,74197
66461,74375
66461,74735
66461,74747
66461,74761
66461,74764
66461,74765
66461,75656
66461,76068
66461,76414
66461,76451
66461,76458
66461,76466
66461,76468
66461,76476
66461,76524
66461,76737
66461,76982
66461,77014
66461,77111
66461,77847
66461,77862
66461,77892
66461,78461
66461,78583
66461,79467
66461,80324
66461,80337
66461,80361
66461,80889
66461,81824
66461,81885
66461,81901
66461,85107
66461,85162
66461,85290
66461,85508
66461,85516
66461,85527
66461,85545
66461,85618
66461,86323
66461,86331
66461,86362
66461,87099
66461,88620
66461,88640
66461,88653
66461,88669
66461,88803
66461,88955
66461,88964
66461,91952
66461,91953
66461,91955
66461,91965
66461,92728
66461,105208
66461,107173
66461,120415
66461,120743
66461,122239
66461,122285
66461,128411
66461,128445
66461,136205
66461,141728
66461,141749
66475,66476
66475,66518
66475,66519
66475,74735
66475,74747
66475,74761
66475,74764
66475,74765
66475,76451
66475,76458
66475,76466
66475,76468
66475,76476
66475,77847
66475,77862
66475,77892
66475,80324
66475,80337
66475,80361
66475,85508
66475,85516
66475,85527
66475,85545
66475,86323
66475,86331
66475,86362
66475,88620
66475,88640
66475,88653
66475,91952
66475,91953
66475,91955
66475,91965
66475,92728
66475,105208
